Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
06:30 - 07:00,29468.49,0,29468.49,29468.49,29468.49,1797,N.A.
07:00 - 07:30,29468.49,0,29468.49,29468.49,29468.49,1800,N.A.
23:30 - 00:00,29036.75,-431.74,29507.61,29507.61,29009.92,1367,N.A.
01APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,28789.67,-247.08,29035.34,29041.85,28646.85,1797,N.A.
00:30 - 01:00,28701.61,-88.06,28789.96,28847.87,28657.27,1797,N.A.
01:00 - 01:30,28422.16,-279.45,28700.52,28740.88,28418.79,1798,N.A.
01:30 - 02:00,28477,54.84,28422.2,28498.06,28328.97,1797,N.A.
02:00 - 02:30,28430,-47,28476.24,28476.36,28363.72,1797,N.A.
02:30 - 03:00,28481.33,51.33,28432,28542.22,28380.39,1797,N.A.
03:00 - 03:30,28364.67,-116.66,28482.18,28539.72,28344.7,1799,N.A.
03:30 - 04:00,28293.14,-71.53,28358.15,28358.15,28249.46,1797,N.A.
04:00 - 04:30,28142.02,-151.12,28291.4,28308.92,28137.22,1797,N.A.
04:30 - 05:00,28182.33,40.31,28143.15,28257.73,28073.49,1798,N.A.
05:00 - 05:30,28245.47,63.14,28183.41,28264.87,28112.51,1797,N.A.
05:30 - 06:00,28280.26,34.79,28248.81,28330.9,28206.03,1797,N.A.
06:00 - 06:30,28265.31,-14.95,28280.26,28280.26,28265.31,1797,N.A.
06:30 - 07:00,28265.31,0,28265.31,28265.31,28265.31,1798,N.A.
07:00 - 07:30,28265.31,0,28265.31,28265.31,28265.31,1796,N.A.
02APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,27947.77,-317.54,28625.88,28625.88,27825.04,1370,N.A.
03APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,27924.89,-22.88,27952.93,28181.18,27800.09,1797,N.A.
00:30 - 01:00,27940.7,15.81,27925.54,28055.03,27835.32,1797,N.A.
01:00 - 01:30,27709.74,-230.96,27940.26,27942.85,27709.74,1798,N.A.
01:30 - 02:00,27849.06,139.32,27708.97,27928.76,27704.57,1797,N.A.
02:00 - 02:30,27792.25,-56.81,27849.35,27858.91,27755.33,1797,N.A.
02:30 - 03:00,27788.89,-3.36,27789.56,27895.72,27780.99,1797,N.A.
03:00 - 03:30,27753.31,-35.58,27788.25,27814.79,27683.16,1798,N.A.
03:30 - 04:00,27825.1,71.79,27753.34,27882.07,27745.59,1797,N.A.
04:00 - 04:30,27806.54,-18.56,27824.09,28085.67,27784.37,1797,N.A.
04:30 - 05:00,27614.81,-191.73,27805.33,27820.07,27540.67,1797,N.A.
05:00 - 05:30,27665.15,50.34,27615.37,27681.39,27502.39,1797,N.A.
05:30 - 06:00,27674.24,9.09,27665.06,27681.6,27515.94,1797,N.A.
06:00 - 06:30,27590.95,-83.29,27674.24,27674.24,27590.95,1797,N.A.
06:30 - 07:00,27590.95,0,27590.95,27590.95,27590.95,1798,N.A.
07:00 - 07:30,27590.95,0,27590.95,27590.95,27590.95,1797,N.A.
06APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,28628.25,1037.3,28897.34,28951.72,28603.12,1373,N.A.
07APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,28890.19,261.94,28637.86,28943.48,28613.9,1797,N.A.
00:30 - 01:00,28794.5,-95.69,28888.52,28933.99,28638.12,1798,N.A.
01:00 - 01:30,28805.83,11.33,28795.87,28861,28677.73,1797,N.A.
01:30 - 02:00,29138.83,333,28805.61,29138.83,28787.19,1796,N.A.
02:00 - 02:30,29100.48,-38.35,29139.3,29180.31,29026.88,1797,N.A.
02:30 - 03:00,29259.63,159.15,29103.78,29264.86,29095.08,1798,N.A.
03:00 - 03:30,29350.78,91.15,29257.65,29441.16,29256.52,1797,N.A.
03:30 - 04:00,29440.88,90.1,29354.3,29522.39,29285.11,1798,N.A.
04:00 - 04:30,29742.82,301.94,29436.06,29753.86,29389.74,1797,N.A.
04:30 - 05:00,29790.71,47.89,29742.62,29810.23,29606.63,1796,N.A.
05:00 - 05:30,29969.19,178.48,29791.92,30007.23,29783.59,1797,N.A.
05:30 - 06:00,30041.41,72.22,29970.19,30155.03,29960.22,1797,N.A.
06:00 - 06:30,30067.21,25.8,30041.41,30067.21,30041.41,1798,N.A.
06:30 - 07:00,30067.21,0,30067.21,30067.21,30067.21,1797,N.A.
07:00 - 07:30,30067.21,0,30067.21,30067.21,30067.21,1797,N.A.
23:30 - 00:00,30026.28,-40.93,29714.48,30032.79,29603.57,1366,N.A.
08APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30530.98,504.7,30034.3,30681.11,29968.43,1797,N.A.
00:30 - 01:00,31039.73,508.75,30531.84,31227.97,30406.45,1797,N.A.
01:00 - 01:30,30836.97,-202.76,31055.62,31141.9,30623.92,1797,N.A.
01:30 - 02:00,30899.14,62.17,30836.91,30911.86,30640.33,1797,N.A.
02:00 - 02:30,30283.16,-615.98,30898.44,30904.81,30034.18,1798,N.A.
02:30 - 03:00,30330.69,47.53,30286.48,30513.54,30237.54,1797,N.A.
03:00 - 03:30,30085.04,-245.65,30329.73,30393.68,29925.06,1799,N.A.
03:30 - 04:00,30135.39,50.35,30085.36,30274.14,29978.3,1798,N.A.
04:00 - 04:30,29853.27,-282.12,30134.67,30140.18,29808.53,1797,N.A.
04:30 - 05:00,29864.25,10.98,29857.84,30003.14,29721.94,1797,N.A.
05:00 - 05:30,29987.27,123.02,29866.15,30105.13,29796.97,1797,N.A.
05:30 - 06:00,29917.28,-69.99,29985.57,30035.25,29830.99,1799,N.A.
06:00 - 06:30,29893.96,-23.32,29917.28,29917.28,29893.96,1797,N.A.
06:30 - 07:00,29893.96,0,29893.96,29893.96,29893.96,1798,N.A.
07:00 - 07:30,29893.96,0,29893.96,29893.96,29893.96,1797,N.A.
23:30 - 00:00,30632.95,738.99,30571.19,30755.73,30462.65,1369,N.A.
09APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30634.45,1.5,30639.35,30846.55,30541.59,1797,N.A.
00:30 - 01:00,30815.58,181.13,30633.77,30820.7,30632.83,1797,N.A.
01:00 - 01:30,30512.4,-303.18,30820.55,30820.55,30431.71,1798,N.A.
01:30 - 02:00,30599.69,87.29,30509.21,30623.57,30421.49,1798,N.A.
02:00 - 02:30,30915.15,315.46,30602.41,30953.89,30602.41,1799,N.A.
02:30 - 03:00,30901.35,-13.8,30915.03,30960.69,30747.37,1797,N.A.
03:00 - 03:30,30967.78,66.43,30901.62,31041.27,30895.22,1798,N.A.
03:30 - 04:00,31098.4,130.62,30963.91,31143.53,30963.47,1797,N.A.
04:00 - 04:30,30837.01,-261.39,31100.65,31101.3,30818.96,1797,N.A.
04:30 - 05:00,30810.6,-26.41,30834.92,30956.41,30760.54,1798,N.A.
05:00 - 05:30,31073.23,262.63,30809.8,31087.32,30788.4,1797,N.A.
05:30 - 06:00,31116.67,43.44,31072.18,31219.63,31069.97,1797,N.A.
06:00 - 06:30,31159.62,42.95,31116.67,31159.62,31116.67,1798,N.A.
06:30 - 07:00,31159.62,0,31159.62,31159.62,31159.62,1797,N.A.
07:00 - 07:30,31159.62,0,31159.62,31159.62,31159.62,1798,N.A.
12APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,30724.57,-435.05,31195.72,31195.72,30718.08,1366,N.A.
13APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30551.74,-172.83,30728.26,30729.18,30474.3,1797,N.A.
00:30 - 01:00,30590.88,39.14,30555.39,30689.75,30505.11,1800,N.A.
01:00 - 01:30,30678.74,87.86,30590.02,30846.52,30544.02,1797,N.A.
01:30 - 02:00,30765.12,86.38,30676.57,30872.72,30633.99,1797,N.A.
02:00 - 02:30,30897.09,131.97,30765.63,31092.04,30713.02,1798,N.A.
02:30 - 03:00,30790.86,-106.23,30898.61,30974.66,30785.28,1797,N.A.
03:00 - 03:30,30832.31,41.45,30790.2,30907.82,30784.31,1797,N.A.
03:30 - 04:00,30653.89,-178.42,30833.88,30883.27,30588.14,1797,N.A.
04:00 - 04:30,30663.69,9.8,30655.13,30738.36,30564.12,1798,N.A.
04:30 - 05:00,30621.37,-42.32,30663.73,30712.32,30515.76,1796,N.A.
05:00 - 05:30,30745.9,124.53,30620.55,30834.02,30618.48,1797,N.A.
05:30 - 06:00,30724.67,-21.23,30741.4,30741.4,30660.14,1799,N.A.
06:00 - 06:30,30690.02,-34.65,30724.67,30724.67,30690.02,1797,N.A.
06:30 - 07:00,30690.02,0,30690.02,30690.02,30690.02,1797,N.A.
07:00 - 07:30,30690.02,0,30690.02,30690.02,30690.02,1800,N.A.
14APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,31135.59,445.57,31280.64,31389.03,31131.13,1371,N.A.
15APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31437.67,302.08,31132.39,31437.67,31097.6,1798,N.A.
00:30 - 01:00,31532.71,95.04,31446.89,31532.71,31398.75,1797,N.A.
01:00 - 01:30,31458.29,-74.42,31532.65,31565.41,31453.43,1797,N.A.
01:30 - 02:00,31443.63,-14.66,31459.67,31527.4,31377.98,1798,N.A.
02:00 - 02:30,31372.67,-70.96,31443.53,31497.99,31310.85,1797,N.A.
02:30 - 03:00,31416.25,43.58,31371.79,31470.75,31329.64,1797,N.A.
03:00 - 03:30,31261.17,-155.08,31413.75,31436.36,31186.86,1796,N.A.
03:30 - 04:00,31078.59,-182.58,31261.81,31270.19,31032.25,1797,N.A.
04:00 - 04:30,30836.56,-242.03,31081.92,31185.93,30828.73,1797,N.A.
04:30 - 05:00,30470.61,-365.95,30830,30843.22,30222.48,1797,N.A.
05:00 - 05:30,30433.45,-37.16,30470.88,30510.28,30350.35,1799,N.A.
05:30 - 06:00,30427.04,-6.41,30432.4,30449.55,30327.28,1797,N.A.
06:00 - 06:30,30379.81,-47.23,30427.04,30427.04,30379.81,1796,N.A.
06:30 - 07:00,30379.81,0,30379.81,30379.81,30379.81,1798,N.A.
07:00 - 07:30,30379.81,0,30379.81,30379.81,30379.81,1796,N.A.
23:30 - 00:00,30078.76,-301.05,30089.53,30259.15,30019.16,1366,N.A.
16APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30229.46,150.7,30078.8,30473.57,30031.62,1797,N.A.
00:30 - 01:00,30360.51,131.05,30227.87,30397.04,30131.9,1798,N.A.
01:00 - 01:30,30368.23,7.72,30360.72,30447.31,30214.72,1797,N.A.
01:30 - 02:00,30604.2,235.97,30366.63,30616.99,30299.58,1797,N.A.
02:00 - 02:30,30516.95,-87.25,30601.04,30626.4,30426.17,1798,N.A.
02:30 - 03:00,30662.17,145.22,30517.48,30703.01,30476.25,1797,N.A.
03:00 - 03:30,30648.09,-14.08,30661.92,30702.09,30471.55,1797,N.A.
03:30 - 04:00,30698.61,50.52,30646.12,30756.11,30615.31,1798,N.A.
04:00 - 04:30,30652.71,-45.9,30698.84,30769.18,30629.67,1797,N.A.
04:30 - 05:00,30765.85,113.14,30653.41,30799.88,30599.1,1797,N.A.
05:00 - 05:30,30611.88,-153.97,30766.79,30767.09,30595.17,1798,N.A.
05:30 - 06:00,30664.97,53.09,30611.97,30683.3,30477.88,1797,N.A.
06:00 - 06:30,30602.61,-62.36,30664.97,30664.97,30602.61,1798,N.A.
06:30 - 07:00,30602.61,0,30602.61,30602.61,30602.61,1797,N.A.
07:00 - 07:30,30602.61,0,30602.61,30602.61,30602.61,1798,N.A.
23:30 - 00:00,31657.15,1054.54,31656.45,31692.74,31513.67,1371,N.A.
17APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31521.71,-135.44,31665.58,31691.1,31454.56,1798,N.A.
00:30 - 01:00,31338.08,-183.63,31521.61,31592.83,31334.94,1798,N.A.
01:00 - 01:30,31252.47,-85.61,31338.29,31420.38,31092.16,1795,N.A.
01:30 - 02:00,31251.3,-1.17,31251.25,31390.44,31194.77,1798,N.A.
02:00 - 02:30,31008.14,-243.16,31254.87,31304.18,31008.14,1797,N.A.
02:30 - 03:00,31098.46,90.32,31007.69,31165.28,30961.47,1797,N.A.
03:00 - 03:30,31207.94,109.48,31098.83,31247,31020.54,1797,N.A.
03:30 - 04:00,31059.02,-148.92,31207.91,31207.97,31010.65,1798,N.A.
04:00 - 04:30,31158.35,99.33,31061.08,31159.91,31042.92,1797,N.A.
04:30 - 05:00,31242.32,83.97,31159.09,31326.2,31094.64,1797,N.A.
05:00 - 05:30,31465.82,223.5,31242.21,31465.82,31223.05,1797,N.A.
05:30 - 06:00,31667.02,201.2,31461.73,31718.73,31419.18,1798,N.A.
06:00 - 06:30,31588.72,-78.3,31667.02,31667.02,31588.72,1797,N.A.
06:30 - 07:00,31588.72,0,31588.72,31588.72,31588.72,1797,N.A.
07:00 - 07:30,31588.72,0,31588.72,31588.72,31588.72,1798,N.A.
19APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,31839.61,250.89,32058.1,32058.1,31625.68,1366,N.A.
20APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31591.35,-248.26,31833.18,31869.29,31542.39,1797,N.A.
00:30 - 01:00,31764.65,173.3,31590.45,31764.65,31587.17,1797,N.A.
01:00 - 01:30,31797.54,32.89,31770.07,31823.4,31710.02,1797,N.A.
01:30 - 02:00,31657.4,-140.14,31798.29,31848.45,31615.58,1798,N.A.
02:00 - 02:30,31601.98,-55.42,31655.26,31655.52,31490.26,1796,N.A.
02:30 - 03:00,31655.89,53.91,31603.44,31669.29,31556.44,1797,N.A.
03:00 - 03:30,31564,-91.89,31654.65,31704.07,31516.71,1798,N.A.
03:30 - 04:00,31704.96,140.96,31564.96,31723.78,31555.91,1797,N.A.
04:00 - 04:30,31635,-69.96,31707.2,31750.2,31608.39,1792,N.A.
04:30 - 05:00,31864.65,229.65,31635,31868.71,31628.62,1797,N.A.
05:00 - 05:30,31631.36,-233.29,31863.99,31906.61,31571.54,1798,N.A.
05:30 - 06:00,31645.11,13.75,31633.08,31684.76,31564.17,1797,N.A.
06:00 - 06:30,31648,2.89,31645.11,31648,31645.11,1796,N.A.
06:30 - 07:00,31648,0,31648,31648,31648,1798,N.A.
07:00 - 07:30,31648,0,31648,31648,31648,1797,N.A.
23:30 - 00:00,30697.05,-950.95,30843.56,30899.82,30634.8,1365,N.A.
21APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30810.25,113.2,30691.71,30867.96,30655.02,1797,N.A.
00:30 - 01:00,30793.24,-17.01,30809.56,30829.65,30727.9,1798,N.A.
01:00 - 01:30,30808.31,15.07,30793.6,30869.97,30731.78,1797,N.A.
01:30 - 02:00,30719.02,-89.29,30810.67,30833.51,30718.72,1797,N.A.
02:00 - 02:30,30749.34,30.32,30718.29,30793.59,30655.57,1797,N.A.
02:30 - 03:00,30579.35,-169.99,30749.22,30777.28,30541.57,1798,N.A.
03:00 - 03:30,30421.51,-157.84,30580.18,30580.18,30407.18,1797,N.A.
03:30 - 04:00,30403.05,-18.46,30419.26,30509.17,30378.71,1798,N.A.
04:00 - 04:30,30526.65,123.6,30399.89,30542.93,30397.13,1798,N.A.
04:30 - 05:00,30616.29,89.64,30528,30641.62,30463.11,1797,N.A.
05:00 - 05:30,30590.94,-25.35,30616.26,30719.99,30491.61,1797,N.A.
05:30 - 06:00,30642.38,51.44,30597.28,30701.58,30596.84,1798,N.A.
06:00 - 06:30,30636.71,-5.67,30642.38,30642.38,30636.71,1797,N.A.
06:30 - 07:00,30636.71,0,30636.71,30636.71,30636.71,1797,N.A.
07:00 - 07:30,30636.71,0,30636.71,30636.71,30636.71,1798,N.A.
23:30 - 00:00,30689.35,52.64,30847.41,30856.14,30593.8,1368,N.A.
22APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,30683.62,-5.73,30686.6,30769.67,30578.75,1797,N.A.
00:30 - 01:00,30757.93,74.31,30683.05,30791.92,30629.59,1797,N.A.
01:00 - 01:30,31033.05,275.12,30759.77,31063.39,30758.83,1796,N.A.
01:30 - 02:00,31091,57.95,31032.85,31205.56,31026.47,1798,N.A.
02:00 - 02:30,31094.43,3.43,31091.17,31149.95,30966.59,1797,N.A.
02:30 - 03:00,31117.64,23.21,31094.43,31179.66,31062.61,1798,N.A.
03:00 - 03:30,31226.46,108.82,31117.64,31248.07,31115.91,1799,N.A.
03:30 - 04:00,31211.06,-15.4,31226.34,31332.92,31195.31,1797,N.A.
04:00 - 04:30,31165.9,-45.16,31210.76,31212.68,31062.68,1797,N.A.
04:30 - 05:00,31294.13,128.23,31166.56,31346.21,31155.11,1798,N.A.
05:00 - 05:30,31426.93,132.8,31289.43,31469.32,31289.43,1797,N.A.
05:30 - 06:00,31404.34,-22.59,31425.96,31428.09,31322.45,1797,N.A.
06:00 - 06:30,31379.55,-24.79,31404.34,31404.34,31379.55,1798,N.A.
06:30 - 07:00,31379.55,0,31379.55,31379.55,31379.55,1798,N.A.
07:00 - 07:30,31379.55,0,31379.55,31379.55,31379.55,1797,N.A.
23:30 - 00:00,31458.2,78.65,31646.79,31646.79,31295.41,1374,N.A.
23APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31617.27,159.07,31458.17,31631.61,31418.18,1798,N.A.
00:30 - 01:00,31625.37,8.1,31618.5,31677.73,31558.3,1797,N.A.
01:00 - 01:30,31630.11,4.74,31625.06,31713,31617.61,1797,N.A.
01:30 - 02:00,31692.43,62.32,31632.64,31719.65,31566.65,1798,N.A.
02:00 - 02:30,31808.82,116.39,31694.27,31810.1,31677.43,1797,N.A.
02:30 - 03:00,31787.7,-21.12,31813.09,31847.92,31733.75,1798,N.A.
03:00 - 03:30,31844.96,57.26,31787.33,31849.24,31739.03,1798,N.A.
03:30 - 04:00,31684.12,-160.84,31842.99,31850.75,31606.71,1798,N.A.
04:00 - 04:30,31798.67,114.55,31684.58,31798.76,31564.24,1797,N.A.
04:30 - 05:00,31800.81,2.14,31797.61,31877.03,31766.61,1798,N.A.
05:00 - 05:30,31949.63,148.82,31802.22,31950.4,31750.91,1797,N.A.
05:30 - 06:00,31807.44,-142.19,31948.77,31958.13,31804.72,1797,N.A.
06:00 - 06:30,31863.08,55.64,31807.44,31863.08,31807.44,1797,N.A.
06:30 - 07:00,31863.08,0,31863.08,31863.08,31863.08,1799,N.A.
07:00 - 07:30,31863.08,0,31863.08,31863.08,31863.08,1797,N.A.
23:30 - 00:00,31337.8,-525.28,31431.57,31464.58,31282.85,1363,N.A.
24APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31490.51,152.71,31344.26,31507.74,31294.73,1798,N.A.
00:30 - 01:00,31407.57,-82.94,31489.81,31544.85,31371.13,1797,N.A.
01:00 - 01:30,31381.03,-26.54,31405.93,31411.32,31325.64,1798,N.A.
01:30 - 02:00,31468.97,87.94,31381.43,31493.27,31338.83,1798,N.A.
02:00 - 02:30,31493.66,24.69,31472.76,31511.22,31385.39,1797,N.A.
02:30 - 03:00,31713.67,220.01,31493.66,31727.83,31479.47,1798,N.A.
03:00 - 03:30,31700.72,-12.95,31713.56,31841.03,31665.22,1796,N.A.
03:30 - 04:00,31714.85,14.13,31705.06,31785.38,31614.89,1798,N.A.
04:00 - 04:30,31558.89,-155.96,31714.85,31722.2,31510.79,1797,N.A.
04:30 - 05:00,31423.73,-135.16,31557.36,31588.9,31345,1797,N.A.
05:00 - 05:30,31420.12,-3.61,31423.95,31524.71,31366.53,1798,N.A.
05:30 - 06:00,31403.77,-16.35,31423.41,31423.49,31282.05,1798,N.A.
06:00 - 06:30,31327.22,-76.55,31403.77,31403.77,31327.22,1797,N.A.
06:30 - 07:00,31327.22,0,31327.22,31327.22,31327.22,1799,N.A.
07:00 - 07:30,31327.22,0,31327.22,31327.22,31327.22,1797,N.A.
26APR2020_00:00:00.000000,,,,,,,
23:30 - 00:00,31893.6,566.38,31652.38,31927.06,31652.38,1364,N.A.
27APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31904.83,11.23,31895.8,31977.72,31840.67,1797,N.A.
00:30 - 01:00,32069.65,164.82,31902.01,32088.67,31866.55,1798,N.A.
01:00 - 01:30,32008.26,-61.39,32069.3,32103.15,31966.18,1798,N.A.
01:30 - 02:00,31959.83,-48.43,32009.08,32031.88,31949.73,1797,N.A.
02:00 - 02:30,31939.09,-20.74,31960.14,32030.47,31925.13,1797,N.A.
02:30 - 03:00,32049.49,110.4,31940.22,32061.39,31924.07,1798,N.A.
03:00 - 03:30,31996.4,-53.09,32049.46,32049.46,31991.59,1797,N.A.
03:30 - 04:00,31997.01,0.61,31996.4,32066.56,31974.34,1797,N.A.
04:00 - 04:30,31879.92,-117.09,31997.01,31997.11,31823.98,1798,N.A.
04:30 - 05:00,31805.88,-74.04,31878.48,31946.95,31755.91,1797,N.A.
05:00 - 05:30,31817.65,11.77,31806.13,31888.88,31753.77,1798,N.A.
05:30 - 06:00,31760.48,-57.17,31819.71,31819.71,31685.34,1798,N.A.
06:00 - 06:30,31743.08,-17.4,31760.48,31760.48,31743.08,1799,N.A.
06:30 - 07:00,31743.08,0,31743.08,31743.08,31743.08,1797,N.A.
07:00 - 07:30,31743.08,0,31743.08,31743.08,31743.08,1798,N.A.
23:30 - 00:00,31943.14,200.06,32101.13,32155.22,31927.61,1369,N.A.
28APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,31731.71,-211.43,31943.21,31955.96,31698.46,1797,N.A.
00:30 - 01:00,31764.66,32.95,31732.29,31822.42,31661.69,1797,N.A.
01:00 - 01:30,31848.89,84.23,31764.4,31856.66,31731.05,1798,N.A.
01:30 - 02:00,31850.79,1.9,31848.82,31866.08,31778.56,1797,N.A.
02:00 - 02:30,31898.59,47.8,31850.77,31902.02,31800.4,1797,N.A.
02:30 - 03:00,31783.77,-114.82,31898.23,31898.23,31725.36,1798,N.A.
03:00 - 03:30,31920.55,136.78,31784.06,31941.46,31749.74,1797,N.A.
03:30 - 04:00,32020.42,99.87,31922.14,32055.33,31880.71,1797,N.A.
04:00 - 04:30,31972,-48.42,32018.34,32020.57,31909.35,1798,N.A.
04:30 - 05:00,32038.15,66.15,31971.92,32079.26,31969.33,1798,N.A.
05:00 - 05:30,32104.7,66.55,32038.9,32109.88,31976.71,1797,N.A.
05:30 - 06:00,32198.01,93.31,32105.12,32198.01,32044.8,1799,N.A.
06:00 - 06:30,32114.52,-83.49,32198.01,32198.01,32114.52,1798,N.A.
06:30 - 07:00,32114.52,0,32114.52,32114.52,32114.52,1798,N.A.
07:00 - 07:30,32114.52,0,32114.52,32114.52,32114.52,1797,N.A.
23:30 - 00:00,32379.67,265.15,32312.75,32408.48,32176.43,1370,N.A.
29APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,32371.15,-8.52,32378.24,32429.54,32334.39,1797,N.A.
00:30 - 01:00,32439.04,67.89,32366.1,32456.12,32338.34,1797,N.A.
01:00 - 01:30,32428,-11.04,32438.82,32455.55,32370.23,1798,N.A.
01:30 - 02:00,32476.77,48.77,32428.28,32482.26,32394.7,1797,N.A.
02:00 - 02:30,32453.15,-23.62,32477.09,32488.73,32419.48,1797,N.A.
02:30 - 03:00,32481.2,28.05,32453.92,32505.18,32436.14,1797,N.A.
03:00 - 03:30,32546.85,65.65,32480.57,32568.69,32442.95,1798,N.A.
03:30 - 04:00,32540.97,-5.88,32546,32574.08,32487.86,1797,N.A.
04:00 - 04:30,32520.08,-20.89,32542.3,32593.15,32489.53,1796,N.A.
04:30 - 05:00,32668.86,148.78,32520.73,32686.72,32506.49,1798,N.A.
05:00 - 05:30,32844.76,175.9,32667.1,32896.92,32661.25,1797,N.A.
05:30 - 06:00,32653.88,-190.88,32849.35,32861.18,32604.33,1797,N.A.
06:00 - 06:30,32720.16,66.28,32653.88,32720.16,32653.88,1797,N.A.
06:30 - 07:00,32720.16,0,32720.16,32720.16,32720.16,1798,N.A.
07:00 - 07:30,32720.16,0,32720.16,32720.16,32720.16,1797,N.A.
23:30 - 00:00,33511.61,791.45,33388.54,33532.59,33357.39,1367,N.A.
30APR2020_00:00:00.000000,,,,,,,
00:00 - 00:30,33600.3,88.69,33513.02,33640.43,33492.09,1797,N.A.
00:30 - 01:00,33705.41,105.11,33601.99,33777.15,33593.91,1797,N.A.
01:00 - 01:30,33673.33,-32.08,33701.96,33739,33651.91,1798,N.A.
01:30 - 02:00,33692.4,19.07,33672.07,33765.76,33665.1,1798,N.A.
02:00 - 02:30,33756.03,63.63,33693.26,33769.15,33664.8,1796,N.A.
02:30 - 03:00,33845.87,89.84,33757.25,33886.5,33751.88,1797,N.A.
03:00 - 03:30,33622.76,-223.11,33845.11,33847.32,33589.5,1799,N.A.
03:30 - 04:00,33622.09,-0.67,33623.48,33660.69,33488.74,1797,N.A.
04:00 - 04:30,33555.23,-66.86,33623.36,33650.9,33495.49,1797,N.A.
04:30 - 05:00,33512.19,-43.04,33557.19,33687.87,33508.09,1797,N.A.
05:00 - 05:30,33415.68,-96.51,33507.27,33585.29,33390.99,1798,N.A.
05:30 - 06:00,33677.91,262.23,33422.74,33782.13,33422.74,1798,N.A.
06:00 - 06:30,33717.62,39.71,33677.91,33717.62,33677.91,1797,N.A.
06:30 - 07:00,33717.62,0,33717.62,33717.62,33717.62,1799,N.A.
07:00 - 07:30,33717.62,0,33717.62,33717.62,33717.62,1797,N.A.
03MAY2020_00:00:00.000000,,,,,,,
23:30 - 00:00,32300.18,-1417.44,32744.05,32748.14,32215.53,1367,N.A.
04MAY2020_00:00:00.000000,,,,,,,
00:00 - 00:30,32056.7,-243.48,32299.31,32310.11,32056.7,1797,N.A.
00:30 - 01:00,32096.97,40.27,32052.04,32107.13,31965.12,1797,N.A.
01:00 - 01:30,32039.95,-57.02,32095.71,32142.3,32039.95,1797,N.A.
01:30 - 02:00,31975.85,-64.1,32039.68,32092.98,31932.09,1798,N.A.
02:00 - 02:30,32005.19,29.34,31976.25,32035.2,31941.17,1797,N.A.
02:30 - 03:00,32034.83,29.64,32003.66,32083.57,31999.65,1797,N.A.
03:00 - 03:30,31960,-74.83,32033.61,32055.17,31912.52,1797,N.A.
03:30 - 04:00,31976.87,16.87,31957.09,32014.89,31936.67,1799,N.A.
04:00 - 04:30,31910.5,-66.37,31977.05,32045.93,31847.89,1797,N.A.
04:30 - 05:00,31772.83,-137.67,31910.29,31917.17,31765.9,1797,N.A.
05:00 - 05:30,31763.49,-9.34,31773.79,31792.24,31632.55,1798,N.A.
05:30 - 06:00,31765.4,1.91,31758.17,31792.81,31661.07,1797,N.A.
06:00 - 06:30,31715.35,-50.05,31765.4,31765.4,31715.35,1797,N.A.
06:30 - 07:00,31715.35,0,31715.35,31715.35,31715.35,1798,N.A.
07:00 - 07:30,31715.35,0,31715.35,31715.35,31715.35,1797,N.A.
23:30 - 00:00,32063.36,348.01,32182.72,32262.17,32044.13,1365,N.A.
05MAY2020_00:00:00.000000,,,,,,,
00:00 - 00:30,32017.79,-45.57,32056.61,32183.5,31961.36,1797,N.A.
00:30 - 01:00,32020.95,3.16,32016.73,32108.29,31855.32,1798,N.A.
01:00 - 01:30,32030.08,9.13,32022.74,32052.39,31974.49,1797,N.A.
01:30 - 02:00,31944.59,-85.49,32028.52,32097.29,31928.39,1798,N.A.
02:00 - 02:30,31884.03,-60.56,31943.63,32001.71,31853.87,1798,N.A.
02:30 - 03:00,31884.29,0.26,31885.09,31916.66,31772.21,1798,N.A.
03:00 - 03:30,31900.67,16.38,31886.83,31961.31,31802.97,1798,N.A.
03:30 - 04:00,31982.04,81.37,31909.2,32044.03,31909.2,1798,N.A.
04:00 - 04:30,31954.42,-27.62,31982.63,32062.8,31911.88,1798,N.A.
04:30 - 05:00,31693.13,-261.29,31955.38,31955.62,31693.13,1797,N.A.
05:00 - 05:30,31527.61,-165.52,31690.82,31704.43,31469.77,1797,N.A.
