Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
24MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2357.22,94.9,2349.47,2388.15,2349.47,1800,N.A.
03:30 - 04:00,2350.69,-6.53,2357.71,2361.69,2341.21,1800,N.A.
04:00 - 04:30,2352.51,1.82,2350.75,2365.9,2343.25,1800,N.A.
04:30 - 05:00,2379.34,26.83,2352.39,2379.34,2350.91,1799,N.A.
05:00 - 05:30,2394.01,14.67,2379.89,2396.26,2372.8,1800,N.A.
05:30 - 06:00,2386.55,-7.46,2394.12,2394.54,2382.68,1800,N.A.
06:00 - 06:30,2391.49,4.94,2386.46,2402.53,2381.83,1800,N.A.
06:30 - 07:00,2403.64,12.15,2391.22,2407.69,2391.22,1800,N.A.
07:00 - 07:30,2402.42,-1.22,2403.59,2411.05,2399.57,1800,N.A.
07:30 - 08:00,2387.37,-15.05,2402.15,2405.26,2385.79,1799,N.A.
08:00 - 08:30,2393.24,5.87,2387.41,2399.72,2387.16,1599,N.A.
08:30 - 09:00,2400.08,6.84,2393.12,2403.28,2386.91,1514,N.A.
09:00 - 09:30,2411.53,11.45,2399.93,2414.56,2395.27,1377,N.A.
09:30 - 10:00,2407.35,-4.18,2412.17,2421.37,2401.19,1799,N.A.
10:00 - 10:30,2424.37,17.02,2407.34,2430.29,2403.33,1799,N.A.
10:30 - 11:00,2421.54,-2.83,2423.47,2431.51,2416.8,1705,N.A.
11:00 - 11:30,2430.55,9.01,2421.89,2435.27,2415,1565,N.A.
11:30 - 12:00,2422.63,-7.92,2430.62,2431.37,2417.4,515,N.A.
25MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2492.44,69.81,2459.3,2498.9,2459.3,1800,N.A.
03:30 - 04:00,2516.06,23.62,2492.65,2518.38,2492.65,1798,N.A.
04:00 - 04:30,2497.25,-18.81,2516.87,2516.87,2491.24,1800,N.A.
04:30 - 05:00,2497.9,0.65,2497.82,2503.18,2484.15,1798,N.A.
05:00 - 05:30,2502.19,4.29,2497.9,2513,2493.71,1799,N.A.
05:30 - 06:00,2477.26,-24.93,2502.37,2513.44,2467.56,1798,N.A.
06:00 - 06:30,2448.07,-29.19,2476.83,2476.83,2438.19,1797,N.A.
06:30 - 07:00,2402.76,-45.31,2447.21,2455.7,2388.13,1799,N.A.
07:00 - 07:30,2426.5,23.74,2401.62,2434.84,2401.53,1799,N.A.
07:30 - 08:00,2443.04,16.54,2427.28,2448.02,2417.55,1799,N.A.
08:00 - 08:30,2426.12,-16.92,2443.61,2446.1,2425,1800,N.A.
08:30 - 09:00,2430.17,4.05,2426.3,2434.13,2418.4,1800,N.A.
09:00 - 09:30,2431.51,1.34,2430.33,2442.52,2420.67,1800,N.A.
09:30 - 10:00,2411.43,-20.08,2431.36,2464.12,2408.22,1799,N.A.
10:00 - 10:30,2408.4,-3.03,2411.17,2415.76,2372.34,1799,N.A.
10:30 - 11:00,2428.96,20.56,2409.09,2429.96,2402.56,1800,N.A.
11:00 - 11:30,2438.11,9.15,2429.1,2450.21,2424.26,1800,N.A.
11:30 - 12:00,2446.48,8.37,2438.23,2451.71,2436.36,600,N.A.
26MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2417.38,-29.1,2448.76,2448.76,2413.98,1801,N.A.
03:30 - 04:00,2414.81,-2.57,2417.41,2417.52,2403.6,1800,N.A.
04:00 - 04:30,2427.56,12.75,2414.61,2436.94,2413.86,1800,N.A.
04:30 - 05:00,2457.83,30.27,2427.13,2458.73,2427.13,1800,N.A.
05:00 - 05:30,2443.8,-14.03,2457.89,2463.51,2441.52,1800,N.A.
05:30 - 06:00,2444.94,1.14,2443.98,2455.82,2425.82,1800,N.A.
06:00 - 06:30,2445.21,0.27,2444.83,2448.28,2431.72,1800,N.A.
06:30 - 07:00,2448.88,3.67,2445.05,2456.45,2443.15,1800,N.A.
07:00 - 07:30,2452.78,3.9,2448.96,2460.15,2447.29,1800,N.A.
07:30 - 08:00,2449.2,-3.58,2452.77,2462.91,2445.96,1800,N.A.
08:00 - 08:30,2440.41,-8.79,2449.15,2449.88,2436.18,1797,N.A.
08:30 - 09:00,2455.6,15.19,2440.27,2462.24,2430.86,1800,N.A.
09:00 - 09:30,2472.05,16.45,2455.55,2476.11,2450.97,1798,N.A.
09:30 - 10:00,2486.42,14.37,2471.92,2490.06,2467.69,1800,N.A.
10:00 - 10:30,2492.1,5.68,2486.67,2514.92,2483.46,1800,N.A.
10:30 - 11:00,2494.49,2.39,2492.45,2500.93,2481.55,1799,N.A.
11:00 - 11:30,2486.48,-8.01,2494.66,2499.21,2483.02,1800,N.A.
11:30 - 12:00,2491.61,5.13,2486.42,2494.36,2485.09,599,N.A.
27MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2465.34,-26.27,2491.7,2498.33,2457.73,1800,N.A.
03:30 - 04:00,2464.49,-0.85,2464.83,2479.76,2461.45,1800,N.A.
04:00 - 04:30,2448.01,-16.48,2463.24,2476.28,2446.02,1800,N.A.
04:30 - 05:00,2454.8,6.79,2446.93,2460.58,2444.8,1799,N.A.
05:00 - 05:30,2451.21,-3.59,2454.92,2466.09,2449.98,1799,N.A.
05:30 - 06:00,2438.14,-13.07,2451.18,2451.45,2436.89,1800,N.A.
06:00 - 06:30,2446.42,8.28,2438.13,2446.86,2434.4,1800,N.A.
06:30 - 07:00,2442.55,-3.87,2446.78,2451.32,2441.52,1800,N.A.
07:00 - 07:30,2439,-3.55,2442.59,2451.35,2438.02,1800,N.A.
07:30 - 08:00,2427.8,-11.2,2438.9,2440.81,2423.87,1800,N.A.
08:00 - 08:30,2426.71,-1.09,2426.93,2428.84,2416.09,1800,N.A.
08:30 - 09:00,2407.63,-19.08,2426.51,2428.29,2407.34,1800,N.A.
09:00 - 09:30,2400.32,-7.31,2406.32,2410.15,2388.68,1799,N.A.
09:30 - 10:00,2387.04,-13.28,2400.96,2404.74,2380.25,1800,N.A.
10:00 - 10:30,2388.84,1.8,2386.9,2408.18,2383.47,1798,N.A.
10:30 - 11:00,2394.68,5.84,2388.83,2395.2,2378.88,1587,N.A.
11:00 - 11:30,2401,6.32,2394.61,2408.15,2391.7,1335,N.A.
11:30 - 12:00,2402.83,1.83,2401.08,2405.79,2399.98,494,N.A.
30MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2378.59,-24.24,2377.21,2395.36,2357.53,1801,N.A.
03:30 - 04:00,2379.06,0.47,2378.5,2391.94,2370.75,1800,N.A.
04:00 - 04:30,2398.51,19.45,2379.2,2406.97,2377.93,1799,N.A.
04:30 - 05:00,2389.06,-9.45,2398.63,2411.8,2385.61,1800,N.A.
05:00 - 05:30,2406.46,17.4,2389.2,2407.72,2385.03,1800,N.A.
05:30 - 06:00,2400.27,-6.19,2406.9,2412.06,2397.31,1800,N.A.
06:00 - 06:30,2410.21,9.94,2400.19,2411.28,2400.1,1799,N.A.
06:30 - 07:00,2410.51,0.3,2410.07,2419.37,2407.52,1799,N.A.
07:00 - 07:30,2404.25,-6.26,2410.69,2410.78,2402.56,1799,N.A.
07:30 - 08:00,2401.09,-3.16,2404.15,2406.7,2394.71,1798,N.A.
08:00 - 08:30,2403.95,2.86,2401.24,2404.55,2395.51,1658,N.A.
08:30 - 09:00,2419.81,15.86,2403.89,2420.91,2402.1,1599,N.A.
09:00 - 09:30,2428.34,8.53,2419.19,2428.39,2413.76,1233,N.A.
09:30 - 10:00,2422.8,-5.54,2428.37,2435.53,2418.41,1724,N.A.
10:00 - 10:30,2420.81,-1.99,2422.64,2427.34,2418.18,1267,N.A.
10:30 - 11:00,2423.63,2.82,2420.76,2434.05,2419.95,1212,N.A.
11:00 - 11:30,2427.41,3.78,2422.16,2427.41,2417.12,1599,N.A.
11:30 - 12:00,2429.05,1.64,2427.66,2433.01,2426.62,600,N.A.
31MAR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2492.14,63.09,2466.28,2500.99,2464.61,1801,N.A.
03:30 - 04:00,2490.48,-1.66,2493.15,2494.02,2483.77,1800,N.A.
04:00 - 04:30,2492.65,2.17,2490.76,2496.37,2490.07,1800,N.A.
04:30 - 05:00,2509.96,17.31,2492.71,2513.98,2491.18,1800,N.A.
05:00 - 05:30,2520.28,10.32,2509.88,2526.13,2508.97,1800,N.A.
05:30 - 06:00,2510.71,-9.57,2520.25,2522.99,2509.65,1800,N.A.
06:00 - 06:30,2493.74,-16.97,2510.65,2510.79,2483.74,1800,N.A.
06:30 - 07:00,2493.35,-0.39,2493.84,2499.05,2485.8,1800,N.A.
07:00 - 07:30,2488.22,-5.13,2493.44,2495.61,2482.78,1800,N.A.
07:30 - 08:00,2475.57,-12.65,2488.3,2490.67,2469.57,1800,N.A.
08:00 - 08:30,2471.13,-4.44,2475.7,2475.94,2459.88,1800,N.A.
08:30 - 09:00,2477.58,6.45,2471.31,2477.75,2465.17,1800,N.A.
09:00 - 09:30,2477.2,-0.38,2477.22,2484.38,2471.91,1799,N.A.
09:30 - 10:00,2463.96,-13.24,2477.03,2478.56,2459.19,1800,N.A.
10:00 - 10:30,2482.94,18.98,2464.05,2490.54,2463.35,1800,N.A.
10:30 - 11:00,2491.58,8.64,2482.83,2501.45,2482.08,1800,N.A.
11:00 - 11:30,2498.14,6.56,2491.81,2499.26,2482.47,1461,N.A.
11:30 - 12:00,2501.92,3.78,2498.13,2502.36,2497.48,423,N.A.
01APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2470.88,-31.04,2465.56,2476.45,2449.01,1798,N.A.
03:30 - 04:00,2480.2,9.32,2471.06,2481.96,2465.62,1800,N.A.
04:00 - 04:30,2476,-4.2,2480.35,2490.18,2473.45,1800,N.A.
04:30 - 05:00,2478.89,2.89,2475.89,2482.23,2470.22,1800,N.A.
05:00 - 05:30,2476.75,-2.14,2479.07,2487.8,2474.28,1800,N.A.
05:30 - 06:00,2477.58,0.83,2476.84,2482.26,2474.3,1800,N.A.
06:00 - 06:30,2476.72,-0.86,2477.58,2480.43,2473.56,1800,N.A.
06:30 - 07:00,2482.18,5.46,2476.7,2482.45,2476.23,1800,N.A.
07:00 - 07:30,2479.9,-2.28,2482.38,2483.99,2474.88,1800,N.A.
07:30 - 08:00,2489.37,9.47,2479.86,2491.04,2479.4,1800,N.A.
08:00 - 08:30,2485.57,-3.8,2489.29,2491.66,2482.73,1800,N.A.
08:30 - 09:00,2480.82,-4.75,2485.45,2488.16,2480.59,1800,N.A.
09:00 - 09:30,2474.57,-6.25,2480.77,2484.96,2470.21,1800,N.A.
09:30 - 10:00,2471.75,-2.82,2474.36,2476.94,2467.92,1800,N.A.
10:00 - 10:30,2471.84,0.09,2472.17,2478.27,2466.64,1800,N.A.
10:30 - 11:00,2472.77,0.93,2470.81,2476.89,2465.66,1800,N.A.
11:00 - 11:30,2470.81,-1.96,2472.69,2483.27,2469.45,1800,N.A.
11:30 - 12:00,2469.31,-1.5,2470.89,2472.16,2468.9,600,N.A.
02APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2522.74,53.43,2528.72,2544.05,2519.61,1801,N.A.
03:30 - 04:00,2509.93,-12.81,2522.63,2526.38,2501.12,1800,N.A.
04:00 - 04:30,2516.13,6.2,2509.58,2524.12,2508.78,1800,N.A.
04:30 - 05:00,2512.16,-3.97,2515.99,2516.13,2505.33,1800,N.A.
05:00 - 05:30,2517.01,4.85,2512.15,2518.25,2507.78,1800,N.A.
05:30 - 06:00,2514.4,-2.61,2517.34,2518.97,2512.71,1800,N.A.
06:00 - 06:30,2515.1,0.7,2514.36,2519.25,2509.91,1800,N.A.
06:30 - 07:00,2511.78,-3.32,2515.14,2517.32,2510.2,1799,N.A.
07:00 - 07:30,2508.08,-3.7,2511.72,2511.78,2498.51,1800,N.A.
07:30 - 08:00,2510.9,2.82,2508.05,2510.9,2505.72,1800,N.A.
08:00 - 08:30,2508.21,-2.69,2510.89,2513,2506.51,1800,N.A.
08:30 - 09:00,2497.17,-11.04,2508.22,2509.4,2496.92,1800,N.A.
09:00 - 09:30,2489.68,-7.49,2496.96,2499.04,2481.3,1800,N.A.
09:30 - 10:00,2473.74,-15.94,2489.84,2496.96,2472.53,1800,N.A.
10:00 - 10:30,2491.37,17.63,2474.41,2492.65,2470.85,1800,N.A.
10:30 - 11:00,2537.47,46.1,2491.4,2553.38,2491.17,1798,N.A.
11:00 - 11:30,2520.06,-17.41,2537.34,2562.54,2518.39,1798,N.A.
11:30 - 12:00,2534.52,14.46,2520.3,2534.65,2519.91,600,N.A.
03APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2554.97,20.45,2547.15,2567.41,2533.06,1801,N.A.
03:30 - 04:00,2570.76,15.79,2555.22,2579.58,2551.12,1799,N.A.
04:00 - 04:30,2566.15,-4.61,2570.67,2578.65,2563.95,1800,N.A.
04:30 - 05:00,2576.59,10.44,2566.14,2582.28,2565.78,1800,N.A.
05:00 - 05:30,2584.28,7.69,2576.73,2584.56,2573.56,1800,N.A.
05:30 - 06:00,2580.73,-3.55,2584.38,2587.83,2577.21,1800,N.A.
06:00 - 06:30,2574.81,-5.92,2580.98,2581.09,2565.35,1800,N.A.
06:30 - 07:00,2572.91,-1.9,2574.76,2576.89,2569.02,1800,N.A.
07:00 - 07:30,2573.16,0.25,2572.92,2575.31,2562.95,1800,N.A.
07:30 - 08:00,2582.42,9.26,2573.01,2583.64,2572.06,1799,N.A.
08:00 - 08:30,2585.93,3.51,2582.47,2592.21,2580.64,1800,N.A.
08:30 - 09:00,2596.51,10.58,2585.71,2600.71,2581.92,1800,N.A.
09:00 - 09:30,2589.08,-7.43,2597.07,2609.16,2588.31,1634,N.A.
09:30 - 10:00,2583.31,-5.77,2589.68,2596.09,2580.67,1407,N.A.
10:00 - 10:30,2574.08,-9.23,2583.56,2590.27,2573.39,1470,N.A.
10:30 - 11:00,2577.45,3.37,2574.05,2581.85,2563.67,1400,N.A.
11:00 - 11:30,2573.78,-3.67,2577.46,2579.93,2569.59,1423,N.A.
11:30 - 12:00,2574.85,1.07,2573.08,2576.53,2570.91,390,N.A.
06APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2591.44,16.59,2597.28,2612.34,2585.37,1800,N.A.
03:30 - 04:00,2598.71,7.27,2591.35,2602.92,2591.07,1799,N.A.
04:00 - 04:30,2584.05,-14.66,2598.36,2598.89,2576.53,1800,N.A.
04:30 - 05:00,2584.51,0.46,2583.83,2585.24,2576.28,1800,N.A.
05:00 - 05:30,2588.4,3.89,2584.53,2590.52,2582.46,1800,N.A.
05:30 - 06:00,2594.65,6.25,2588.4,2599.9,2587.27,1799,N.A.
06:00 - 06:30,2595.35,0.7,2594.34,2595.51,2586.55,1800,N.A.
06:30 - 07:00,2597.46,2.11,2595.43,2599.12,2589.45,1800,N.A.
07:00 - 07:30,2595.62,-1.84,2597.41,2597.56,2590.05,1800,N.A.
07:30 - 08:00,2598.39,2.77,2595.65,2602.5,2594.8,1800,N.A.
08:00 - 08:30,2601.7,3.31,2598.33,2602.2,2594.57,1800,N.A.
08:30 - 09:00,2602.3,0.6,2601.72,2605.25,2599.46,1800,N.A.
09:00 - 09:30,2601.32,-0.98,2602.35,2605.83,2598.99,1800,N.A.
09:30 - 10:00,2616.8,15.48,2601.38,2617.53,2595.81,1799,N.A.
10:00 - 10:30,2631.77,14.97,2617,2639.56,2613.46,1800,N.A.
10:30 - 11:00,2617.41,-14.36,2631.89,2632.3,2612.89,1799,N.A.
11:00 - 11:30,2617.51,0.1,2617.59,2624.58,2613.09,1800,N.A.
11:30 - 12:00,2619.19,1.68,2617.51,2621.06,2616.75,599,N.A.
07APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2659.27,40.08,2648.74,2669.58,2648.74,1801,N.A.
03:30 - 04:00,2668.98,9.71,2659.35,2672.37,2656.55,1798,N.A.
04:00 - 04:30,2687.94,18.96,2668.94,2688.67,2664.62,1800,N.A.
04:30 - 05:00,2674.47,-13.47,2687.57,2688.63,2673.76,1800,N.A.
05:00 - 05:30,2674.8,0.33,2674.53,2681.76,2674.53,1799,N.A.
05:30 - 06:00,2671.39,-3.41,2674.7,2678.14,2670.3,1800,N.A.
06:00 - 06:30,2675.06,3.67,2671.29,2679.49,2667.87,1800,N.A.
06:30 - 07:00,2673.62,-1.44,2674.97,2676.7,2672.69,1799,N.A.
07:00 - 07:30,2675.05,1.43,2673.69,2676.23,2672.93,1798,N.A.
07:30 - 08:00,2647.44,-27.61,2675.05,2675.65,2647.4,1800,N.A.
08:00 - 08:30,2637.93,-9.51,2647.54,2653.21,2637.93,1800,N.A.
08:30 - 09:00,2645.79,7.86,2637.82,2651.2,2631.12,1800,N.A.
09:00 - 09:30,2648.01,2.22,2645.76,2648.06,2629.76,1800,N.A.
09:30 - 10:00,2645.71,-2.3,2648.04,2650.15,2638.31,1800,N.A.
10:00 - 10:30,2618.64,-27.07,2645.91,2647.18,2618.58,1800,N.A.
10:30 - 11:00,2616.17,-2.47,2618.39,2629.21,2612.96,1800,N.A.
11:00 - 11:30,2625.35,9.18,2616.13,2630.15,2615.61,1800,N.A.
11:30 - 12:00,2626.04,0.69,2624.95,2626.77,2622.08,600,N.A.
08APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2631.74,5.7,2617.66,2633.1,2603.99,1801,N.A.
03:30 - 04:00,2642.94,11.2,2631.65,2643.17,2626.38,1796,N.A.
04:00 - 04:30,2622.17,-20.77,2643.39,2643.39,2622.17,1799,N.A.
04:30 - 05:00,2628.24,6.07,2622.51,2629.56,2613.59,1800,N.A.
05:00 - 05:30,2616.75,-11.49,2628.54,2628.85,2611.36,1799,N.A.
05:30 - 06:00,2612.33,-4.42,2616.64,2618.49,2606.93,1796,N.A.
06:00 - 06:30,2620.31,7.98,2612.48,2621.15,2612.48,1799,N.A.
06:30 - 07:00,2617.63,-2.68,2620.33,2622.95,2613.78,1798,N.A.
07:00 - 07:30,2623.51,5.88,2617.62,2627.46,2617.21,1800,N.A.
07:30 - 08:00,2624.1,0.59,2623.38,2624.87,2619.38,1799,N.A.
08:00 - 08:30,2631.72,7.62,2624.06,2635.54,2622.75,1800,N.A.
08:30 - 09:00,2630.98,-0.74,2631.85,2637.49,2626.1,1797,N.A.
09:00 - 09:30,2640.41,9.43,2630.94,2644.45,2630.94,1800,N.A.
09:30 - 10:00,2637.31,-3.1,2640.71,2645.71,2633.09,1798,N.A.
10:00 - 10:30,2641.42,4.11,2637.37,2641.42,2630.97,1798,N.A.
10:30 - 11:00,2642.65,1.23,2641,2645.32,2635.2,1800,N.A.
11:00 - 11:30,2646.77,4.12,2642.62,2647.94,2638.75,1796,N.A.
11:30 - 12:00,2655.51,8.74,2646.7,2656.58,2645.24,600,N.A.
09APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2691.29,35.78,2693.58,2698.05,2683.5,1800,N.A.
03:30 - 04:00,2693.93,2.64,2691.44,2697.85,2688.14,1799,N.A.
04:00 - 04:30,2681.38,-12.55,2693.94,2696.39,2679.18,1800,N.A.
04:30 - 05:00,2682.83,1.45,2680.88,2687,2670.85,1799,N.A.
05:00 - 05:30,2688.37,5.54,2682.72,2689.43,2680.59,1800,N.A.
05:30 - 06:00,2689.31,0.94,2688.23,2695.63,2687.85,1800,N.A.
06:00 - 06:30,2690.51,1.2,2688.95,2692.42,2687.48,1800,N.A.
06:30 - 07:00,2689.89,-0.62,2690.51,2691.15,2682.01,1800,N.A.
07:00 - 07:30,2653.8,-36.09,2689.66,2691.35,2653.67,1799,N.A.
07:30 - 08:00,2665.74,11.94,2653.27,2670.76,2643.98,1797,N.A.
08:00 - 08:30,2661.67,-4.07,2665.69,2666.67,2656.43,1799,N.A.
08:30 - 09:00,2686.91,25.24,2661.65,2687.33,2661.43,1800,N.A.
09:00 - 09:30,2682.34,-4.57,2686.68,2688.14,2678.17,1799,N.A.
09:30 - 10:00,2693.18,10.84,2683.04,2696.02,2678.69,1799,N.A.
10:00 - 10:30,2692.02,-1.16,2693.29,2693.91,2669.67,1799,N.A.
10:30 - 11:00,2702.84,10.82,2692.77,2713.5,2691.33,1800,N.A.
11:00 - 11:30,2694.27,-8.57,2702.55,2702.73,2681.45,1800,N.A.
11:30 - 12:00,2696.76,2.49,2694.02,2697.26,2693.48,600,N.A.
10APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2672.36,-24.4,2678.3,2678.3,2656.45,1800,N.A.
03:30 - 04:00,2673.19,0.83,2672.59,2676.38,2666.71,1800,N.A.
04:00 - 04:30,2672.13,-1.06,2673.17,2676.05,2671.05,1800,N.A.
04:30 - 05:00,2666.18,-5.95,2672.17,2672.64,2664.39,1800,N.A.
05:00 - 05:30,2669.12,2.94,2665.97,2671.45,2663.84,1799,N.A.
05:30 - 06:00,2665.87,-3.25,2669.14,2670.47,2664.2,1800,N.A.
06:00 - 06:30,2662.5,-3.37,2666.24,2667.73,2661.28,1799,N.A.
06:30 - 07:00,2664.75,2.25,2662.41,2666.37,2662.09,1800,N.A.
07:00 - 07:30,2664.92,0.17,2664.78,2666,2661.95,1799,N.A.
07:30 - 08:00,2668.96,4.04,2664.94,2670.73,2664.59,1799,N.A.
08:00 - 08:30,2670.92,1.96,2668.94,2671.24,2666.33,1799,N.A.
08:30 - 09:00,2671.53,0.61,2670.93,2673.31,2669.26,1800,N.A.
09:00 - 09:30,2665.05,-6.48,2671.51,2673.53,2662.19,1799,N.A.
09:30 - 10:00,2667.06,2.01,2665.06,2668.74,2663.85,1800,N.A.
10:00 - 10:30,2668,0.94,2666.96,2670.07,2666.3,1800,N.A.
10:30 - 11:00,2670.82,2.82,2667.98,2671.43,2664.98,1800,N.A.
11:00 - 11:30,2675.15,4.33,2670.65,2675.3,2670.31,1800,N.A.
11:30 - 12:00,2679.78,4.63,2675.86,2680.89,2675.48,600,N.A.
13APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2655.56,-24.22,2675.73,2677.9,2655.49,1801,N.A.
03:30 - 04:00,2622.1,-33.46,2655.15,2659.57,2614.99,1800,N.A.
04:00 - 04:30,2614.42,-7.68,2621.17,2624.03,2610.61,1800,N.A.
04:30 - 05:00,2630.15,15.73,2614.56,2630.74,2613.33,1800,N.A.
05:00 - 05:30,2626.52,-3.63,2630.45,2637.22,2625.47,1799,N.A.
05:30 - 06:00,2629.12,2.6,2626.49,2629.23,2619.96,1800,N.A.
06:00 - 06:30,2629.63,0.51,2629.15,2633.22,2626.61,1800,N.A.
06:30 - 07:00,2631.71,2.08,2629.77,2637.13,2629.44,1799,N.A.
07:00 - 07:30,2635.42,3.71,2631.73,2637.7,2631.56,1798,N.A.
07:30 - 08:00,2635.05,-0.37,2635.39,2637.06,2631.86,1795,N.A.
08:00 - 08:30,2637.84,2.79,2634.89,2638.24,2633.21,1799,N.A.
08:30 - 09:00,2635.79,-2.05,2637.83,2641.55,2633.85,1795,N.A.
09:00 - 09:30,2637.54,1.75,2635.84,2639.14,2634.92,1798,N.A.
09:30 - 10:00,2636.08,-1.46,2637.5,2638.34,2632.33,1794,N.A.
10:00 - 10:30,2638.17,2.09,2636.13,2645.77,2636.1,1798,N.A.
10:30 - 11:00,2630.52,-7.65,2638.11,2642.38,2630.52,1800,N.A.
11:00 - 11:30,2636.05,5.53,2630.46,2636.36,2625.34,1799,N.A.
11:30 - 12:00,2635.36,-0.69,2635.44,2637.01,2632.32,600,N.A.
14APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2656.82,21.46,2649.34,2667.58,2649.34,1799,N.A.
03:30 - 04:00,2651.47,-5.35,2656.98,2658.79,2646.29,1800,N.A.
04:00 - 04:30,2655.03,3.56,2651.67,2656.47,2647.41,1798,N.A.
04:30 - 05:00,2644.33,-10.7,2654.99,2655.1,2641.82,1800,N.A.
05:00 - 05:30,2649.21,4.88,2644.35,2649.48,2641.23,1800,N.A.
05:30 - 06:00,2642.88,-6.33,2649.76,2650.75,2641.66,1800,N.A.
06:00 - 06:30,2645.3,2.42,2642.67,2646.41,2640.57,1799,N.A.
06:30 - 07:00,2642.78,-2.52,2645.22,2646.44,2638.28,1799,N.A.
07:00 - 07:30,2642.06,-0.72,2642.67,2643.95,2638.97,1799,N.A.
07:30 - 08:00,2632.82,-9.24,2642.02,2642.02,2630.92,1800,N.A.
08:00 - 08:30,2632.89,0.07,2632.84,2636.9,2624.61,1799,N.A.
08:30 - 09:00,2636.96,4.07,2632.63,2639.07,2624.81,1799,N.A.
09:00 - 09:30,2637.91,0.95,2636.84,2642.47,2633.35,1799,N.A.
09:30 - 10:00,2650.49,12.58,2637.83,2651.13,2632.23,1798,N.A.
10:00 - 10:30,2651.85,1.36,2651.04,2659.85,2644.92,1799,N.A.
10:30 - 11:00,2636.4,-15.45,2651.89,2651.89,2635.8,1798,N.A.
11:00 - 11:30,2627.26,-9.14,2636.31,2638.37,2619.91,1800,N.A.
11:30 - 12:00,2628.11,0.85,2627.68,2631.11,2626.06,600,N.A.
15APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2579.3,-48.81,2617.19,2617.19,2575.3,1800,N.A.
03:30 - 04:00,2565.14,-14.16,2579.3,2584.26,2562.79,1800,N.A.
04:00 - 04:30,2550.01,-15.13,2564.9,2564.9,2548.53,1800,N.A.
04:30 - 05:00,2555.57,5.56,2549.58,2558.28,2548.67,1799,N.A.
05:00 - 05:30,2544.26,-11.31,2556.42,2558.66,2543.73,1800,N.A.
05:30 - 06:00,2549.72,5.46,2544.16,2549.76,2540.87,1800,N.A.
06:00 - 06:30,2544.26,-5.46,2549.86,2549.86,2539.14,1800,N.A.
06:30 - 07:00,2547.13,2.87,2544.21,2548.01,2543.15,1799,N.A.
07:00 - 07:30,2546.29,-0.84,2547.4,2552.23,2545.26,1800,N.A.
07:30 - 08:00,2532.94,-13.35,2546.28,2546.85,2528,1800,N.A.
08:00 - 08:30,2520.62,-12.32,2532.82,2532.97,2520.29,1800,N.A.
08:30 - 09:00,2506.74,-13.88,2520.65,2521.09,2505.74,1800,N.A.
09:00 - 09:30,2517.36,10.62,2506.68,2522.75,2502.5,1799,N.A.
09:30 - 10:00,2519.47,2.11,2517.21,2522.83,2510.14,1800,N.A.
10:00 - 10:30,2504.14,-15.33,2519.3,2519.42,2503.19,1799,N.A.
10:30 - 11:00,2497.31,-6.83,2503.48,2503.48,2489.99,1800,N.A.
11:00 - 11:30,2500.93,3.62,2497.33,2500.98,2494.32,1800,N.A.
11:30 - 12:00,2501.64,0.71,2500.89,2505.55,2500.57,600,N.A.
16APR2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2504.55,2.91,2511.55,2523.34,2468.65,1800,N.A.
03:30 - 04:00,2521.75,17.2,2504.99,2522.65,2498.31,1798,N.A.
04:00 - 04:30,2545.75,24,2521.68,2545.93,2515.54,1797,N.A.
04:30 - 05:00,2529.25,-16.5,2545.27,2545.27,2524.42,1797,N.A.
05:00 - 05:30,2519.87,-9.38,2529.18,2536.48,2519.84,1799,N.A.
05:30 - 06:00,2531.9,12.03,2519.65,2536.29,2519.65,1797,N.A.
06:00 - 06:30,2547.69,15.79,2531.91,2548.01,2528.93,1798,N.A.
06:30 - 07:00,2538.81,-8.88,2547.69,2549.7,2536.05,1798,N.A.
07:00 - 07:30,2544.4,5.59,2538.52,2549.61,2531.71,1799,N.A.
07:30 - 08:00,2542.65,-1.75,2544.4,2544.79,2536.44,1799,N.A.
08:00 - 08:30,2544.12,1.47,2542.52,2547.32,2538.7,1799,N.A.
08:30 - 09:00,2539.79,-4.33,2543.47,2550.84,2537.63,1798,N.A.
09:00 - 09:30,2539.31,-0.48,2539.57,2543.93,2535.04,1799,N.A.
09:30 - 10:00,2502.28,-37.03,2539.23,2539.23,2501.99,1798,N.A.
