Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
11:00 - 11:30,34715.64,-290.92,34715.64,34715.64,34715.64,1,N.A.
19MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,34715.64,0,34715.64,34715.64,34715.64,1,N.A.
03:00 - 03:30,35017.67,302.03,34822.3,35340.27,34614,6855,N.A.
03:30 - 04:00,34540.34,-477.33,35017.32,35081.7,34448.17,6668,N.A.
04:00 - 04:30,35030.88,490.54,34553.06,35091.32,34532.57,9824,N.A.
04:30 - 05:00,35070.17,39.29,35038.73,35088.66,34778.73,12001,N.A.
05:00 - 05:30,34451.22,-618.95,35066.35,35146.23,34423.71,9653,N.A.
05:30 - 06:00,34513.98,62.76,34450.15,34544.97,34262.69,10032,N.A.
06:00 - 06:30,34120.12,-393.86,34513.98,34579.39,34085.39,5339,N.A.
06:30 - 07:00,34347.09,226.97,34125.71,34413.65,34000.61,8089,N.A.
07:00 - 07:30,34171.72,-175.37,34347.47,34405.3,34163.93,6495,N.A.
07:30 - 08:00,33670.41,-501.31,34172.81,34186.18,33655,8376,N.A.
08:00 - 08:30,33718.28,47.87,33670.45,33958.6,33663.62,8276,N.A.
08:30 - 09:00,33885.55,167.27,33718.43,33923.63,33707.69,9265,N.A.
09:00 - 09:30,33926.79,41.24,33885.43,34085.87,33786.31,9942,N.A.
09:30 - 10:00,33955.05,28.26,33931.15,33956.47,33407.74,11422,N.A.
10:00 - 10:30,34403.55,448.5,33955.1,34520.94,33832.24,12297,N.A.
10:30 - 11:00,34354.61,-48.94,34405.66,34496.55,34198.54,9021,N.A.
11:00 - 11:30,34239.3,-115.31,34239.3,34239.3,34239.3,1,N.A.
20MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,34239.3,0,34239.3,34239.3,34239.3,1,N.A.
03:00 - 03:30,36592.79,2353.49,34299.64,36618.01,34299.64,7073,N.A.
03:30 - 04:00,36616.57,23.78,36591.11,36656.87,36134.14,10106,N.A.
04:00 - 04:30,36765.98,149.41,36616.58,37230.62,36577.13,13267,N.A.
04:30 - 05:00,36969.82,203.84,36766.13,37013.67,36614.82,10832,N.A.
05:00 - 05:30,37043.38,73.56,36969.75,37227.35,36944.48,10316,N.A.
05:30 - 06:00,37148.23,104.85,37043.78,37288.87,37035.54,9468,N.A.
06:00 - 06:30,36999.56,-148.67,37149.18,37255.59,36999.12,11721,N.A.
06:30 - 07:00,36832.68,-166.88,36999.54,37040.66,36815.26,9499,N.A.
07:00 - 07:30,36191.67,-641.01,36831.74,36832.02,36155.07,10327,N.A.
07:30 - 08:00,36132.16,-59.51,36191.59,36313.44,35998,14549,N.A.
08:00 - 08:30,35930.2,-201.96,36132.7,36278.75,35920.09,9046,N.A.
08:30 - 09:00,36079.24,149.04,35930.52,36189.84,35919.29,12662,N.A.
09:00 - 09:30,36164.79,85.55,36077.26,36321.78,36070.93,13327,N.A.
09:30 - 10:00,36018.31,-146.48,36165.88,36336.42,35738.69,14981,N.A.
10:00 - 10:30,36027.91,9.6,36019.28,36150.42,35881.73,16846,N.A.
10:30 - 11:00,36197.16,169.25,36027.96,36258.91,35904.7,12623,N.A.
11:00 - 11:30,36302.3,105.14,36302.3,36302.3,36302.3,1,N.A.
23MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,36294.49,-7.81,36302.3,36302.3,36294.49,2,N.A.
03:00 - 03:30,34262.07,-2032.42,35867.47,35868.25,34098.3,6033,N.A.
03:30 - 04:00,33865.36,-396.71,34261.98,34396.05,33787.43,10265,N.A.
04:00 - 04:30,34446.61,581.25,33853.37,34459.92,33838.35,9802,N.A.
04:30 - 05:00,34517.5,70.89,34446.15,34538.55,34367.39,7416,N.A.
05:00 - 05:30,34543.93,26.43,34518.15,34880.15,34496.96,7933,N.A.
05:30 - 06:00,34417.26,-126.67,34544.29,34639.16,34416.87,7826,N.A.
06:00 - 06:30,34201.74,-215.52,34417.02,34417.02,34144.07,7344,N.A.
06:30 - 07:00,34247.78,46.04,34203.04,34363.47,34203.04,7392,N.A.
07:00 - 07:30,34175.36,-72.42,34247.88,34273.35,34129.27,7480,N.A.
07:30 - 08:00,34034.36,-141,34175.55,34205.18,33958.07,7732,N.A.
08:00 - 08:30,34885.64,851.28,34034.92,35202.48,34018.73,10775,N.A.
08:30 - 09:00,35284.51,398.87,34886.07,35357.94,34733.9,9353,N.A.
09:00 - 09:30,34665.95,-618.56,35284.79,35477.56,34652.7,10676,N.A.
09:30 - 10:00,34637.75,-28.2,34666.02,34761.6,34245.87,11939,N.A.
10:00 - 10:30,34521.83,-115.92,34635.3,34717.6,34405.48,10916,N.A.
10:30 - 11:00,34724.3,202.47,34520.16,34784.26,34416.15,8627,N.A.
11:00 - 11:30,34695.9,-28.4,34695.9,34695.9,34695.9,1,N.A.
24MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,34695.9,0,34695.9,34695.9,34695.9,1,N.A.
03:00 - 03:30,35906.61,1210.71,34711.41,36495.83,34704.76,6497,N.A.
03:30 - 04:00,35657.65,-248.96,35903.42,35916.56,35332.94,8428,N.A.
04:00 - 04:30,36133.22,475.57,35667.69,36188.3,35543.84,9223,N.A.
04:30 - 05:00,36462.02,328.8,36133.63,36464.91,36092.1,7833,N.A.
05:00 - 05:30,36470.27,8.25,36461.52,36641.25,36449.84,8575,N.A.
05:30 - 06:00,36833.16,362.89,36476.17,36911.6,36446.34,9386,N.A.
06:00 - 06:30,36794.53,-38.63,36833.38,36889.81,36729.96,8841,N.A.
06:30 - 07:00,36995.32,200.79,36790.8,37079.99,36789.45,7357,N.A.
07:00 - 07:30,37035.85,40.53,36994.5,37081.26,36903.73,8213,N.A.
07:30 - 08:00,37392.81,356.96,37035.95,37393.34,37035.95,9517,N.A.
08:00 - 08:30,37277.24,-115.57,37392.56,37464.2,37184.13,9625,N.A.
08:30 - 09:00,37236.79,-40.45,37277.37,37320.85,37141.75,9369,N.A.
09:00 - 09:30,37475.63,238.84,37237.68,37507.88,37192.06,7404,N.A.
09:30 - 10:00,37073.03,-402.6,37474.74,37485.39,36968.32,9596,N.A.
10:00 - 10:30,37253.23,180.2,37068.78,37297.14,36950.62,10012,N.A.
10:30 - 11:00,37413.92,160.69,37254.05,37578.91,37172.43,8747,N.A.
11:00 - 11:30,37550.72,136.8,37550.72,37550.72,37550.72,1,N.A.
25MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,37559.81,9.09,37550.72,37559.81,37550.72,2,N.A.
03:00 - 03:30,39067.89,1508.08,37573.88,39282.19,37573.88,6813,N.A.
03:30 - 04:00,39028.26,-39.63,39069.45,39481.31,38949.76,8352,N.A.
04:00 - 04:30,39792.37,764.11,39047.46,39814.03,39047.46,9143,N.A.
04:30 - 05:00,40354.83,562.46,39792.44,40363.74,39564.15,8241,N.A.
05:00 - 05:30,40245.69,-109.14,40354.07,40441.98,40144.87,7634,N.A.
05:30 - 06:00,39858.65,-387.04,40245.77,40258.89,39721.01,9433,N.A.
06:00 - 06:30,39596.67,-261.98,39859.5,39860.75,39484.62,7850,N.A.
06:30 - 07:00,38999.18,-597.49,39596.67,39596.67,38993.15,11503,N.A.
07:00 - 07:30,39301.77,302.59,38999.83,39398,38914.4,8745,N.A.
07:30 - 08:00,39332.34,30.57,39301.78,39372.5,39043.17,7697,N.A.
08:00 - 08:30,39168.8,-163.54,39331.26,39455.51,39121.21,7845,N.A.
08:30 - 09:00,39104.56,-64.24,39168.99,39249.65,38900.93,8833,N.A.
09:00 - 09:30,39380.11,275.55,39107.22,39524.58,39010.14,11409,N.A.
09:30 - 10:00,39180.18,-199.93,39379.56,39726.4,39177.85,11347,N.A.
10:00 - 10:30,39402.77,222.59,39180.91,39543.64,39125.28,13292,N.A.
10:30 - 11:00,39244.05,-158.72,39402.99,39488.99,39187.02,9659,N.A.
11:00 - 11:30,39493.22,249.17,39493.22,39493.22,39493.22,1,N.A.
26MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,39493.22,0,39493.22,39493.22,39493.22,1,N.A.
03:00 - 03:30,39494.01,0.79,39494.17,39595.35,39174.61,6361,N.A.
03:30 - 04:00,39929.23,435.22,39493.79,40009.72,39366.53,9010,N.A.
04:00 - 04:30,40128.44,199.21,39927.37,40295.5,39837.34,10546,N.A.
04:30 - 05:00,40478.38,349.94,40128.68,40539.09,39955.28,9498,N.A.
05:00 - 05:30,40466.57,-11.81,40479.31,40553.33,40273.31,7672,N.A.
05:30 - 06:00,40605.44,138.87,40466.27,40611.04,40335.72,7876,N.A.
06:00 - 06:30,40556.02,-49.42,40605.62,40728,40440.16,8988,N.A.
06:30 - 07:00,40769.88,213.86,40556.02,40867.61,40550.3,7578,N.A.
07:00 - 07:30,41015.5,245.62,40768.68,41015.5,40729.78,8842,N.A.
07:30 - 08:00,41093.71,78.21,41014.96,41281.99,41010.91,10569,N.A.
08:00 - 08:30,40956.53,-137.18,41092.77,41136.59,40902.31,8753,N.A.
08:30 - 09:00,41288.06,331.53,40956.96,41341.13,40881.99,8847,N.A.
09:00 - 09:30,41294.07,6.01,41287.93,41488.05,41087.86,9349,N.A.
09:30 - 10:00,41397.17,103.1,41294.86,41421.94,41169.63,9730,N.A.
10:00 - 10:30,41263.91,-133.26,41394.76,41444.53,41207.52,9173,N.A.
10:30 - 11:00,41123.82,-140.09,41263.31,41415.41,41072.4,6917,N.A.
11:00 - 11:30,41110.45,-13.37,41110.45,41110.45,41110.45,1,N.A.
27MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,41110.45,0,41110.45,41110.45,41110.45,1,N.A.
03:00 - 03:30,40644.03,-466.42,41113.32,41216.3,40588.61,6130,N.A.
03:30 - 04:00,40370.99,-273.04,40647.68,40694.23,40370.99,7093,N.A.
04:00 - 04:30,40288.13,-82.86,40369.99,40527.28,40130.91,9228,N.A.
04:30 - 05:00,40156.91,-131.22,40288.3,40368.16,40144.3,5554,N.A.
05:00 - 05:30,40260.2,103.29,40156.68,40357.04,40156.68,5013,N.A.
05:30 - 06:00,40032.01,-228.19,40256.54,40257.37,40031.27,5771,N.A.
06:00 - 06:30,40128.36,96.35,40033.78,40226.8,40019.25,7149,N.A.
06:30 - 07:00,40086.47,-41.89,40128.01,40131.69,40026.2,6189,N.A.
07:00 - 07:30,39947.49,-138.98,40086.53,40131.24,39946.48,5899,N.A.
07:30 - 08:00,39438.49,-509,39947.7,39947.7,39415.12,6908,N.A.
08:00 - 08:30,39625.24,186.75,39437.94,39648.19,39373.31,7882,N.A.
08:30 - 09:00,39313.37,-311.87,39625.2,39636.64,39284.29,8575,N.A.
09:00 - 09:30,39300.99,-12.38,39313.39,39370.71,39185.87,7551,N.A.
09:30 - 10:00,39134.97,-166.02,39300.93,39300.93,38839.12,9941,N.A.
10:00 - 10:30,39018.65,-116.32,39133.78,39207.18,38975.64,10343,N.A.
10:30 - 11:00,39220.71,202.06,39019.2,39224.3,38864.58,8308,N.A.
11:00 - 11:30,39172.39,-48.32,39172.39,39172.39,39172.39,1,N.A.
30MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,39172.39,0,39172.39,39172.39,39172.39,1,N.A.
03:00 - 03:30,39237.28,64.89,39171.14,39760.16,39137.58,7864,N.A.
03:30 - 04:00,39138.84,-98.44,39237.49,39372.11,39121.21,6382,N.A.
04:00 - 04:30,39120.01,-18.83,39139.23,39496.05,39069.53,5154,N.A.
04:30 - 05:00,39481.1,361.09,39120.82,39601.44,39108.62,5153,N.A.
05:00 - 05:30,39647.33,166.23,39481.03,39662.35,39417.8,6796,N.A.
05:30 - 06:00,39703.01,55.68,39645.96,39730.71,39553.37,7019,N.A.
06:00 - 06:30,39573.81,-129.2,39703.47,39782.51,39519.39,6417,N.A.
06:30 - 07:00,39656.91,83.1,39573.22,39741.37,39549.94,6848,N.A.
07:00 - 07:30,39499.73,-157.18,39657.94,39717.87,39471.08,6006,N.A.
07:30 - 08:00,39511.11,11.38,39499.46,39551.14,39458.19,6041,N.A.
08:00 - 08:30,39782.78,271.67,39510.65,39783.77,39478.48,6170,N.A.
08:30 - 09:00,40169.53,386.75,39782.7,40170,39768.02,6466,N.A.
09:00 - 09:30,40258.41,88.88,40168.76,40261.72,39975.16,6397,N.A.
09:30 - 10:00,39809.58,-448.83,40257.61,40336.31,39783.46,8351,N.A.
10:00 - 10:30,39908.26,98.68,39809.84,40011.45,39752.23,8967,N.A.
10:30 - 11:00,39963.33,55.07,39907.83,40054.17,39895.84,7399,N.A.
11:00 - 11:30,39756.74,-206.59,39756.74,39756.74,39756.74,1,N.A.
31MAR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,39756.74,0,39756.74,39756.74,39756.74,1,N.A.
03:00 - 03:30,40713.18,956.44,39761.52,40735.03,39742.8,8881,N.A.
03:30 - 04:00,40517.24,-195.94,40715.32,40716.1,40425.55,6191,N.A.
04:00 - 04:30,40526.18,8.94,40518.43,40599.85,40471.07,6663,N.A.
04:30 - 05:00,40682.4,156.22,40525.9,40717.47,40428.34,5707,N.A.
05:00 - 05:30,40653.81,-28.59,40682.37,40724.09,40558.19,5498,N.A.
05:30 - 06:00,40583.12,-70.69,40653.87,40720.33,40554.39,5586,N.A.
06:00 - 06:30,40280.62,-302.5,40583.41,40623.53,40231.73,6907,N.A.
06:30 - 07:00,40174.75,-105.87,40281.99,40346.53,40161.93,6438,N.A.
07:00 - 07:30,40265.34,90.59,40174.98,40277.64,40071.03,6043,N.A.
07:30 - 08:00,40226.05,-39.29,40265.44,40282.61,40182.76,5520,N.A.
08:00 - 08:30,40053.66,-172.39,40226.57,40240.64,39962.75,7331,N.A.
08:30 - 09:00,40350.54,296.88,40053.93,40363.25,40052.45,8393,N.A.
09:00 - 09:30,40423.01,72.47,40350.56,40538.21,40342.55,8450,N.A.
09:30 - 10:00,40157.1,-265.91,40422.08,40463,40153.82,9493,N.A.
10:00 - 10:30,40549.68,392.58,40156.62,40550.97,40156.62,7974,N.A.
10:30 - 11:00,40826.71,277.03,40549.57,40859.23,40537.38,8579,N.A.
11:00 - 11:30,40738.57,-88.14,40738.57,40738.57,40738.57,1,N.A.
01APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,40738.57,0,40738.57,40738.57,40738.57,1,N.A.
03:00 - 03:30,39726.84,-1011.73,40674.68,40676.33,39706,6667,N.A.
03:30 - 04:00,39916.81,189.97,39727.02,39959.53,39567.16,6954,N.A.
04:00 - 04:30,40035.73,118.92,39916.76,40084.32,39749.14,5989,N.A.
04:30 - 05:00,40137.38,101.65,40035.78,40145.56,39905.45,6243,N.A.
05:00 - 05:30,40132.95,-4.43,40136.66,40293.34,40028.65,5089,N.A.
05:30 - 06:00,40155.18,22.23,40133.7,40207.12,39964.72,4930,N.A.
06:00 - 06:30,40091,-64.18,40154.78,40316.64,40069.87,5260,N.A.
06:30 - 07:00,39929.09,-161.91,40090.81,40141.72,39803.66,6118,N.A.
07:00 - 07:30,39718.35,-210.74,39932.66,39943.19,39653.53,5363,N.A.
07:30 - 08:00,39695.62,-22.73,39717.61,39765.95,39634.17,6055,N.A.
08:00 - 08:30,39535.09,-160.53,39695.7,39696.51,39455.64,6766,N.A.
08:30 - 09:00,39380.29,-154.8,39535.26,39535.79,39340.31,6533,N.A.
09:00 - 09:30,39381.21,0.92,39379.54,39456.96,39269.5,7250,N.A.
09:30 - 10:00,39423.08,41.87,39381.06,39489.25,39255.82,8110,N.A.
10:00 - 10:30,39794.14,371.06,39423.54,39844.29,39379.03,7991,N.A.
10:30 - 11:00,39892.81,98.67,39793.96,39905.75,39758.97,5953,N.A.
11:00 - 11:30,40027.41,134.6,40027.41,40027.41,40027.41,1,N.A.
02APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,40027.41,0,40027.41,40027.41,40027.41,1,N.A.
03:00 - 03:30,40948.72,921.31,40026.99,40976.79,40005.41,5837,N.A.
03:30 - 04:00,40744.47,-204.25,40945.66,40951.13,40558.14,4867,N.A.
04:00 - 04:30,41079.8,335.33,40743.89,41079.8,40734.23,4807,N.A.
04:30 - 05:00,41140.44,60.64,41079.87,41241.3,41058.61,4722,N.A.
05:00 - 05:30,41517.44,377,41140.55,41548.01,41130.94,6261,N.A.
05:30 - 06:00,41300.28,-217.16,41517.46,41548.45,41120.37,7222,N.A.
06:00 - 06:30,41413.08,112.8,41300.34,41413.08,41152.5,6191,N.A.
06:30 - 07:00,41216.57,-196.51,41413.22,41452.94,41161.37,6724,N.A.
07:00 - 07:30,41172.03,-44.54,41216.46,41259.88,41083.92,6311,N.A.
07:30 - 08:00,40853.26,-318.77,41171.08,41171.23,40813.99,6733,N.A.
08:00 - 08:30,41174.67,321.41,40852.84,41225.57,40851.05,6837,N.A.
08:30 - 09:00,40934.3,-240.37,41174.66,41177.41,40824.87,7689,N.A.
09:00 - 09:30,40830.92,-103.38,40934.04,40994.63,40769.33,6063,N.A.
09:30 - 10:00,40755.1,-75.82,40830.81,40970.43,40679.26,6714,N.A.
10:00 - 10:30,40838.45,83.35,40756.2,40943.98,40708.29,8560,N.A.
10:30 - 11:00,41149.65,311.2,40839.8,41257.41,40807.05,6653,N.A.
11:00 - 11:30,41245.26,95.61,41245.26,41245.26,41245.26,1,N.A.
03APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,41245.26,0,41245.26,41245.26,41245.26,1,N.A.
03:00 - 03:30,40772.44,-472.82,41243.34,41243.34,40556.11,7571,N.A.
03:30 - 04:00,40785.83,13.39,40772.34,40846.9,40633.15,6625,N.A.
04:00 - 04:30,40544.71,-241.12,40785.41,40805.48,40509.48,7068,N.A.
04:30 - 05:00,40438.32,-106.39,40548.55,40562.96,40362.37,6321,N.A.
05:00 - 05:30,40562.04,123.72,40438.26,40594.68,40416.79,5279,N.A.
05:30 - 06:00,40773.95,211.91,40562.74,40816.42,40545.66,5553,N.A.
06:00 - 06:30,40761.15,-12.8,40773.64,40824.15,40711.84,4597,N.A.
06:30 - 07:00,40731.61,-29.54,40761.8,40809.45,40698.4,4853,N.A.
07:00 - 07:30,40796.11,64.5,40731.22,40809.71,40629.7,5329,N.A.
07:30 - 08:00,41089.38,293.27,40796.97,41120.41,40778.99,4993,N.A.
08:00 - 08:30,40899.62,-189.76,41089.85,41102.77,40884.68,4233,N.A.
08:30 - 09:00,40933.8,34.18,40904.44,41111.12,40840.6,5804,N.A.
09:00 - 09:30,40988.15,54.35,40933.77,41029.37,40754.62,5538,N.A.
09:30 - 10:00,40876.13,-112.02,40988.51,41163.86,40832.97,7221,N.A.
10:00 - 10:30,40706.06,-170.07,40880.46,40970.69,40604.01,6908,N.A.
10:30 - 11:00,40874.83,168.77,40706.02,40904.84,40539.42,6159,N.A.
11:00 - 11:30,40873.41,-1.42,40873.41,40873.41,40873.41,1,N.A.
06APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,40873.41,0,40873.41,40873.41,40873.41,1,N.A.
03:00 - 03:30,42683.67,1810.26,40880.13,42742.42,40880.13,6979,N.A.
03:30 - 04:00,42542.65,-141.02,42686.06,42783.9,42419.68,7099,N.A.
04:00 - 04:30,42166.4,-376.25,42542.75,42603.66,42107.61,6988,N.A.
04:30 - 05:00,42007.93,-158.47,42166.81,42187.07,41938.14,5878,N.A.
05:00 - 05:30,42037.06,29.13,42007.59,42065.55,41894.7,5238,N.A.
05:30 - 06:00,41968.01,-69.05,42037.11,42105.37,41894.74,5029,N.A.
06:00 - 06:30,41791.11,-176.9,41967.1,42059.49,41789.81,4253,N.A.
06:30 - 07:00,41972.38,181.27,41791.36,42028.09,41780.04,3723,N.A.
07:00 - 07:30,41928.81,-43.57,41971.73,41987.26,41697.62,5485,N.A.
07:30 - 08:00,41971.22,42.41,41927.79,42012.84,41910.7,3761,N.A.
08:00 - 08:30,42028.13,56.91,41968.91,42114.88,41938.14,4113,N.A.
08:30 - 09:00,42085.86,57.73,42027.94,42136.34,41988.53,4873,N.A.
09:00 - 09:30,42038.53,-47.33,42085.32,42106.35,41998.87,4996,N.A.
09:30 - 10:00,42404.59,366.06,42037.86,42404.59,41926.63,6242,N.A.
10:00 - 10:30,42450.99,46.4,42405.48,42615,42381.22,7571,N.A.
10:30 - 11:00,42356.59,-94.4,42452.07,42502.7,42330.68,5803,N.A.
11:00 - 11:30,42534.54,177.95,42534.54,42534.54,42534.54,1,N.A.
07APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,42534.54,0,42534.54,42534.54,42534.54,1,N.A.
03:00 - 03:30,43503.66,969.12,42536.92,43791.9,42502.77,8537,N.A.
03:30 - 04:00,43611.83,108.17,43504.1,43731.69,43298.14,7183,N.A.
04:00 - 04:30,43866.92,255.09,43608.66,43871.52,43556.95,8505,N.A.
04:30 - 05:00,43635.11,-231.81,43877.2,43879.84,43591.64,7261,N.A.
05:00 - 05:30,43861.93,226.82,43635.77,43872.68,43574.23,6898,N.A.
05:30 - 06:00,43748.93,-113,43862,43915.85,43666.96,6230,N.A.
06:00 - 06:30,43915.45,166.52,43750.16,43978.35,43708.53,5467,N.A.
06:30 - 07:00,44143.54,228.09,43915.69,44147.93,43901.47,6271,N.A.
07:00 - 07:30,44226.73,83.19,44144.12,44243.95,44053.53,6390,N.A.
07:30 - 08:00,44203.01,-23.72,44226.77,44311.05,44139.86,5755,N.A.
08:00 - 08:30,44033.97,-169.04,44202.21,44218.16,44033.44,6082,N.A.
08:30 - 09:00,44042.95,8.98,44033.66,44089.92,43923.51,6710,N.A.
09:00 - 09:30,44075.1,32.15,44043.16,44115.64,43980.69,6945,N.A.
09:30 - 10:00,44106.61,31.51,44076.25,44122.44,43970,7303,N.A.
10:00 - 10:30,43871.98,-234.63,44112.29,44116.71,43870.84,8074,N.A.
10:30 - 11:00,43520.07,-351.91,43869.72,43905.78,43469.96,7594,N.A.
11:00 - 11:30,43590,69.93,43590,43590,43590,1,N.A.
08APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,43590,0,43590,43590,43590,1,N.A.
03:00 - 03:30,43060.14,-529.86,43575.7,43595.92,43060.14,8387,N.A.
03:30 - 04:00,42963.6,-96.54,43061.6,43070.56,42857.41,10037,N.A.
04:00 - 04:30,42630.67,-332.93,42963.94,42968.14,42576.62,8762,N.A.
04:30 - 05:00,42588.59,-42.08,42630.99,42666.88,42492.24,6264,N.A.
05:00 - 05:30,42706.7,118.11,42589.35,42717.37,42584.34,5381,N.A.
05:30 - 06:00,42747.03,40.33,42705.9,42856.1,42692.24,5017,N.A.
06:00 - 06:30,42615.93,-131.1,42746.88,42832.37,42615.93,5743,N.A.
06:30 - 07:00,42699.46,83.53,42616.47,42727.53,42534.82,6698,N.A.
07:00 - 07:30,42842.38,142.92,42698.91,43048.63,42696.68,7690,N.A.
07:30 - 08:00,42813.61,-28.77,42840.44,42855.96,42770.38,5038,N.A.
08:00 - 08:30,42925.56,111.95,42812.91,42949.76,42757,6664,N.A.
08:30 - 09:00,42982.48,56.92,42926.11,43038.25,42925.8,6772,N.A.
09:00 - 09:30,42879.19,-103.29,42981.76,43060.18,42869.09,7795,N.A.
09:30 - 10:00,42615.08,-264.11,42877.6,42979.36,42600.97,8622,N.A.
10:00 - 10:30,42655.61,40.53,42614.85,42681.96,42525.43,10143,N.A.
10:30 - 11:00,42693.8,38.19,42655.8,42693.8,42595.72,6784,N.A.
11:00 - 11:30,42772.2,78.4,42772.2,42772.2,42772.2,1,N.A.
09APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,42772.2,0,42772.2,42772.2,42772.2,1,N.A.
03:00 - 03:30,43564.95,792.75,42773.76,43801.77,42773.76,7246,N.A.
03:30 - 04:00,43585.92,20.97,43568.76,43609.73,43482.8,5628,N.A.
04:00 - 04:30,43493.32,-92.6,43585.6,43668.35,43491.03,5759,N.A.
04:30 - 05:00,43216.32,-277,43493.32,43523.47,43216.32,6156,N.A.
05:00 - 05:30,43253.68,37.36,43216.38,43393.69,43154.39,7124,N.A.
05:30 - 06:00,43149.88,-103.8,43253.25,43321.4,43084.59,7869,N.A.
06:00 - 06:30,43123.41,-26.47,43149.85,43266.53,43099.45,5797,N.A.
06:30 - 07:00,43201.9,78.49,43122.87,43268.74,43118.19,6033,N.A.
07:00 - 07:30,42695.91,-505.99,43202.16,43208.37,42695.91,7208,N.A.
07:30 - 08:00,42534.08,-161.83,42695.83,42758.84,42532.21,8573,N.A.
08:00 - 08:30,42774.15,240.07,42534.44,42825.06,42501.34,8029,N.A.
08:30 - 09:00,43068.94,294.79,42773.94,43126.91,42772.1,7853,N.A.
09:00 - 09:30,43164.63,95.69,43069.59,43190.11,42982.09,9205,N.A.
09:30 - 10:00,43702.83,538.2,43164.9,43704.1,43164.48,8363,N.A.
10:00 - 10:30,43529.77,-173.06,43701.97,43715.66,43383.67,8455,N.A.
10:30 - 11:00,43801.72,271.95,43529.71,43881.66,43519.4,6776,N.A.
11:00 - 11:30,43837.45,35.73,43837.45,43837.45,43837.45,1,N.A.
14APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,43837.45,0,43837.45,43837.45,43837.45,1,N.A.
03:00 - 03:30,44344.54,507.09,43846.45,44911.12,43846.45,8488,N.A.
03:30 - 04:00,44524.88,180.34,44346.51,44611.58,44255.78,7283,N.A.
04:00 - 04:30,44439.99,-84.89,44524.04,44648.66,44320.15,6946,N.A.
04:30 - 05:00,44508.61,68.62,44440.21,44589.59,44432.87,7748,N.A.
05:00 - 05:30,44671.95,163.34,44510.07,44715.92,44503.33,8099,N.A.
05:30 - 06:00,44408.86,-263.09,44671.66,44690.48,44401.14,8066,N.A.
06:00 - 06:30,44702.07,293.21,44408.32,44713.9,44357.11,7054,N.A.
06:30 - 07:00,44726.6,24.53,44701.63,44741.05,44627.63,6439,N.A.
07:00 - 07:30,44882.5,155.9,44726.95,44900.17,44724.94,7416,N.A.
07:30 - 08:00,44986.93,104.43,44882.39,44998.1,44781.69,6685,N.A.
08:00 - 08:30,45058.46,71.53,44987.44,45243.79,44983.37,7449,N.A.
08:30 - 09:00,45091.41,32.95,45057.8,45116.78,44929.56,6401,N.A.
09:00 - 09:30,45145.78,54.37,45090.74,45256.77,45029.35,7277,N.A.
09:30 - 10:00,45436.81,291.03,45146.09,45525.23,45054.72,7785,N.A.
10:00 - 10:30,45353.82,-82.99,45437.62,45505.46,45282.32,7218,N.A.
10:30 - 11:00,45627.42,273.6,45354.45,45683.44,45323.77,7755,N.A.
11:00 - 11:30,45580.91,-46.51,45580.91,45580.91,45580.91,1,N.A.
15APR2020_00:00:00.000000,,,,,,,
02:30 - 03:00,45580.91,0,45580.91,45580.91,45580.91,1,N.A.
03:00 - 03:30,44488.42,-1092.49,45573.62,45594.55,44472.97,7791,N.A.
03:30 - 04:00,44291.58,-196.84,44489.2,44710.9,44248.92,9822,N.A.
04:00 - 04:30,44311.08,19.5,44285.93,44355.81,44197.85,8103,N.A.
04:30 - 05:00,44098.21,-212.87,44311.9,44320.26,44066.82,8416,N.A.
05:00 - 05:30,44104.77,6.56,44098.16,44163.71,44040.99,6164,N.A.
05:30 - 06:00,44262.76,157.99,44104.83,44268.76,44100.03,6053,N.A.
06:00 - 06:30,44351.17,88.41,44263.18,44396.79,44249.47,5815,N.A.
06:30 - 07:00,44421.65,70.48,44351,44434.18,44316.45,5224,N.A.
07:00 - 07:30,44337.24,-84.41,44422.36,44424.47,44304.87,5289,N.A.
07:30 - 08:00,44361.72,24.48,44337.27,44402.83,44316.54,5087,N.A.
08:00 - 08:30,44279.09,-82.63,44361.99,44409,44228.8,5496,N.A.
08:30 - 09:00,44144.63,-134.46,44278.55,44288.52,44120.26,6926,N.A.
09:00 - 09:30,44275.34,130.71,44144.45,44290.71,44117.93,6458,N.A.
09:30 - 10:00,44114.32,-161.02,44275.61,44279.92,44009.37,7290,N.A.
