Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
09:00 - 09:30,117308.3,-288.1,117616.1,117705.2,117308.3,60,N.A.
09:30 - 10:00,116968.9,-339.4,117245.7,117325.4,116956.3,60,N.A.
10:00 - 10:30,117079.1,110.2,116939.9,117079.1,116939.9,60,N.A.
10:30 - 11:00,117271.8,192.7,117130.8,117271.8,117104.6,60,N.A.
11:00 - 11:30,117018.2,-253.6,117263.1,117263.1,117016.2,60,N.A.
11:30 - 12:00,117162.9,144.7,116991.3,117162.9,116954.8,60,N.A.
12:00 - 12:30,117062.8,-100.1,117215.1,117215.1,117004.2,60,N.A.
12:30 - 13:00,117048,-14.8,117100.7,117218.7,117047.1,60,N.A.
13:00 - 13:30,117232.1,184.1,117056.7,117270.7,117056.7,60,N.A.
13:30 - 14:00,117015,-217.1,117217.3,117279.4,116963.1,60,N.A.
14:00 - 14:30,116930.2,-84.8,117006.2,117021.6,116609.8,60,N.A.
14:30 - 15:00,117088.1,157.9,116927.8,117284,116886.1,60,N.A.
15:00 - 15:30,117237.9,149.8,117105.8,117257.3,117105.8,60,N.A.
15:30 - 16:00,117329.6,91.7,117223.5,117426,117219.1,60,N.A.
16:00 - 16:30,117632.4,302.8,117329.6,117632.4,117329.6,30,N.A.
15JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,116917.6,-714.8,117632.4,117632.4,116784.2,61,N.A.
08:30 - 09:00,116924.3,6.7,116975.6,117003.7,116754.1,60,N.A.
09:00 - 09:30,116961.5,37.2,116901.2,117022,116901.2,60,N.A.
09:30 - 10:00,116820.6,-140.9,116899.4,117020.4,116712.5,60,N.A.
10:00 - 10:30,116528,-292.6,116800.3,116800.3,116388,60,N.A.
10:30 - 11:00,116460.5,-67.5,116497.9,116595.2,116426.6,60,N.A.
11:00 - 11:30,116483.1,22.6,116430.5,116494.8,116258.3,60,N.A.
11:30 - 12:00,116405.6,-77.5,116452.2,116493.9,116330.4,60,N.A.
12:00 - 12:30,116615,209.4,116410.2,116708.7,116410.2,60,N.A.
12:30 - 13:00,116296.9,-318.1,116610.2,116671.1,116242.3,60,N.A.
13:00 - 13:30,116258.7,-38.2,116307.2,116425.9,116240.3,60,N.A.
13:30 - 14:00,116326.3,67.6,116246.2,116375.6,116188.1,60,N.A.
14:00 - 14:30,116444.8,118.5,116284.1,116549.7,116283.1,60,N.A.
14:30 - 15:00,116440.5,-4.3,116443.7,116654.7,116440.5,60,N.A.
15:00 - 15:30,116490.4,49.9,116469.9,116554.7,116401.4,60,N.A.
15:30 - 16:00,116359.6,-130.8,116492.1,116492.1,116288.6,60,N.A.
16:00 - 16:30,116414.4,54.8,116359.6,116432.3,116359.6,51,N.A.
16JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,116892.3,477.9,116414.9,117105.6,116414.4,59,N.A.
08:30 - 09:00,116682.7,-209.6,116935.3,117014.1,116505.5,60,N.A.
09:00 - 09:30,116838.2,155.5,116730,116946.6,116720.1,60,N.A.
09:30 - 10:00,116961.3,123.1,116839.5,116966.9,116684.6,60,N.A.
